Variable,cu,co,Model,Pinball Loss,Best Params,delta C,sl,dataset,training_description
TX_1_FOODS_3_586,5.0,5.0,LGBM,6.322117994338449,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 250), ('num_leaves', 31)])",0.1689234561433024,0.5,m5,ID-Based Training
TX_1_FOODS_3_668,5.0,5.0,LGBM,0.8437041396669055,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 31)])",0.0156785037219435,0.5,m5,ID-Based Training
TX_1_FOODS_3_694,5.0,5.0,LGBM,3.431634640131858,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 100), ('n_estimators', 100), ('num_leaves', 31)])",0.2856076585599106,0.5,m5,ID-Based Training
TX_1_FOODS_3_714,5.0,5.0,LGBM,3.648928346098872,"OrderedDict([('learning_rate', 0.1), ('max_depth', 8), ('min_data_in_leaf', 100), ('n_estimators', 50), ('num_leaves', 31)])",0.1115652722541878,0.5,m5,ID-Based Training
TX_2_FOODS_3_080,5.0,5.0,LGBM,2.329481893848105,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 100), ('num_leaves', 63)])",0.0877553422692734,0.5,m5,ID-Based Training
TX_2_FOODS_3_226,5.0,5.0,LGBM,1.837317056849519,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 500), ('num_leaves', 127)])",0.0473170816335828,0.5,m5,ID-Based Training
TX_2_FOODS_3_228,5.0,5.0,LGBM,1.284551899940156,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 500), ('num_leaves', 63)])",0.4290880444710417,0.5,m5,ID-Based Training
TX_2_FOODS_3_252,5.0,5.0,LGBM,6.419833199509616,"OrderedDict([('learning_rate', 0.1), ('max_depth', 4), ('min_data_in_leaf', 100), ('n_estimators', 50), ('num_leaves', 63)])",0.1480790067001457,0.5,m5,ID-Based Training
TX_2_FOODS_3_377,5.0,5.0,LGBM,3.3280462970687847,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 500), ('num_leaves', 127)])",0.4026583569363722,0.5,m5,ID-Based Training
TX_2_FOODS_3_555,5.0,5.0,LGBM,5.04499754296729,"OrderedDict([('learning_rate', 0.05), ('max_depth', 4), ('min_data_in_leaf', 100), ('n_estimators', 100), ('num_leaves', 127)])",0.1307081156733285,0.5,m5,ID-Based Training
TX_2_FOODS_3_586,5.0,5.0,LGBM,6.65305450896295,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 500), ('num_leaves', 31)])",0.3394130274788561,0.5,m5,ID-Based Training
TX_2_FOODS_3_668,5.0,5.0,LGBM,1.0000888461603386,"OrderedDict([('learning_rate', 0.01), ('max_depth', 4), ('min_data_in_leaf', 100), ('n_estimators', 500), ('num_leaves', 63)])",-8.884616033832948e-05,0.5,m5,ID-Based Training
TX_2_FOODS_3_694,5.0,5.0,LGBM,1.868554441193948,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 100), ('num_leaves', 31)])",0.3024063419542594,0.5,m5,ID-Based Training
TX_2_FOODS_3_714,5.0,5.0,LGBM,4.391116349901237,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 31)])",0.3562761371872531,0.5,m5,ID-Based Training
TX_3_FOODS_3_080,5.0,5.0,LGBM,1.5851526804035951,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 31)])",0.2280995643252057,0.5,m5,ID-Based Training
TX_3_FOODS_3_226,5.0,5.0,LGBM,1.4696623762386267,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 31)])",0.2716717427489993,0.5,m5,ID-Based Training
TX_3_FOODS_3_228,5.0,5.0,LGBM,0.9173409617374502,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 100), ('n_estimators', 50), ('num_leaves', 63)])",0.1845858117889335,0.5,m5,ID-Based Training
TX_3_FOODS_3_252,5.0,5.0,LGBM,8.603433432219367,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 31)])",-0.0037339004255927,0.5,m5,ID-Based Training
TX_3_FOODS_3_377,5.0,5.0,LGBM,3.959277078604827,"OrderedDict([('learning_rate', 0.01), ('max_depth', 4), ('min_data_in_leaf', 50), ('n_estimators', 500), ('num_leaves', 31)])",0.133908139055194,0.5,m5,ID-Based Training
TX_3_FOODS_3_555,5.0,5.0,LGBM,4.200899178629916,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 31)])",0.207911265982238,0.5,m5,ID-Based Training
TX_3_FOODS_3_586,5.0,5.0,LGBM,6.576925908967703,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",-0.0287928796150596,0.5,m5,ID-Based Training
TX_3_FOODS_3_668,5.0,5.0,LGBM,0.7662284902202768,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 100), ('n_estimators', 50), ('num_leaves', 63)])",-0.0727198863083875,0.5,m5,ID-Based Training
TX_3_FOODS_3_694,5.0,5.0,LGBM,3.0321310839827773,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 100), ('num_leaves', 31)])",0.1717105331559242,0.5,m5,ID-Based Training
TX_3_FOODS_3_714,5.0,5.0,LGBM,2.9770205225787576,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 100), ('n_estimators', 50), ('num_leaves', 127)])",0.0939502757369001,0.5,m5,ID-Based Training
WI_1_FOODS_3_080,5.0,5.0,LGBM,2.0540265185069466,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 31)])",0.1479593701008222,0.5,m5,ID-Based Training
WI_1_FOODS_3_226,5.0,5.0,LGBM,3.4680361155057624,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 250), ('num_leaves', 127)])",0.3526332584389243,0.5,m5,ID-Based Training
WI_1_FOODS_3_228,5.0,5.0,LGBM,0.9023223151828456,"OrderedDict([('learning_rate', 0.1), ('max_depth', 4), ('min_data_in_leaf', 50), ('n_estimators', 50), ('num_leaves', 31)])",0.0976776848171545,0.5,m5,ID-Based Training
WI_1_FOODS_3_252,5.0,5.0,LGBM,2.481784091712229,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 100), ('n_estimators', 100), ('num_leaves', 63)])",0.3051004543205758,0.5,m5,ID-Based Training
WI_1_FOODS_3_377,5.0,5.0,LGBM,1.4269965141929488,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 250), ('num_leaves', 31)])",0.1407332817762886,0.5,m5,ID-Based Training
WI_1_FOODS_3_555,5.0,5.0,LGBM,2.8096172314935903,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 63)])",0.1675208202981954,0.5,m5,ID-Based Training
WI_1_FOODS_3_586,5.0,5.0,LGBM,2.932414807829029,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 31)])",0.2066897138240306,0.5,m5,ID-Based Training
WI_1_FOODS_3_668,5.0,5.0,LGBM,1.699525378414945,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 100), ('num_leaves', 31)])",0.1934455831251107,0.5,m5,ID-Based Training
WI_1_FOODS_3_694,5.0,5.0,LGBM,2.1032805689273157,"OrderedDict([('learning_rate', 0.05), ('max_depth', 4), ('min_data_in_leaf', 100), ('n_estimators', 100), ('num_leaves', 63)])",0.0939714472313105,0.5,m5,ID-Based Training
WI_1_FOODS_3_714,5.0,5.0,LGBM,3.1310848058406786,"OrderedDict([('learning_rate', 0.1), ('max_depth', 4), ('min_data_in_leaf', 100), ('n_estimators', 50), ('num_leaves', 63)])",0.4486139964557296,0.5,m5,ID-Based Training
WI_2_FOODS_3_080,5.0,5.0,LGBM,1.0194929576808138,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 100), ('n_estimators', 50), ('num_leaves', 127)])",0.107943662029288,0.5,m5,ID-Based Training
WI_2_FOODS_3_226,5.0,5.0,LGBM,6.910272231026957,"OrderedDict([('learning_rate', 0.01), ('max_depth', 8), ('min_data_in_leaf', 100), ('n_estimators', 250), ('num_leaves', 31)])",0.0786303691964057,0.5,m5,ID-Based Training
WI_2_FOODS_3_228,5.0,5.0,LGBM,0.8120917552206538,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 50), ('num_leaves', 127)])",-0.0335713248262867,0.5,m5,ID-Based Training
WI_2_FOODS_3_252,5.0,5.0,LGBM,3.188453811238684,"OrderedDict([('learning_rate', 0.1), ('max_depth', 4), ('min_data_in_leaf', 100), ('n_estimators', 50), ('num_leaves', 63)])",0.1374231235296314,0.5,m5,ID-Based Training
WI_2_FOODS_3_377,5.0,5.0,LGBM,1.51774663763442,"OrderedDict([('learning_rate', 0.1), ('max_depth', 4), ('min_data_in_leaf', 500), ('n_estimators', 100), ('num_leaves', 63)])",0.0230596355456607,0.5,m5,ID-Based Training
WI_2_FOODS_3_555,5.0,5.0,LGBM,3.313526877559886,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 100), ('num_leaves', 63)])",0.3227828279439649,0.5,m5,ID-Based Training
WI_2_FOODS_3_586,5.0,5.0,LGBM,1.904419044598738,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 500), ('num_leaves', 127)])",0.1732754535075246,0.5,m5,ID-Based Training
WI_2_FOODS_3_668,5.0,5.0,LGBM,1.1662395372515453,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 100), ('num_leaves', 31)])",-0.036657366445818,0.5,m5,ID-Based Training
WI_2_FOODS_3_694,5.0,5.0,LGBM,3.982878966959253,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 31)])",0.1006402332672654,0.5,m5,ID-Based Training
WI_2_FOODS_3_714,5.0,5.0,LGBM,3.486946946959932,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 100), ('n_estimators', 100), ('num_leaves', 31)])",0.3859464495919618,0.5,m5,ID-Based Training
WI_3_FOODS_3_080,5.0,5.0,LGBM,1.3705425483938711,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 500), ('num_leaves', 63)])",0.200516846770242,0.5,m5,ID-Based Training
WI_3_FOODS_3_226,5.0,5.0,LGBM,3.9186271987633416,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 250), ('num_leaves', 63)])",0.2380447113515725,0.5,m5,ID-Based Training
WI_3_FOODS_3_228,5.0,5.0,LGBM,0.9937960236779464,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 31)])",0.2677292457109866,0.5,m5,ID-Based Training
WI_3_FOODS_3_252,5.0,5.0,LGBM,4.008078154491218,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_data_in_leaf', 100), ('n_estimators', 500), ('num_leaves', 63)])",0.2417149437449046,0.5,m5,ID-Based Training
WI_3_FOODS_3_377,5.0,5.0,LGBM,1.2781708294327083,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 250), ('num_leaves', 31)])",0.2134333357337179,0.5,m5,ID-Based Training
WI_3_FOODS_3_555,5.0,5.0,LGBM,3.26471830001715,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 250), ('num_leaves', 127)])",-0.032905224864183,0.5,m5,ID-Based Training
WI_3_FOODS_3_586,5.0,5.0,LGBM,3.410872259998631,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 100), ('n_estimators', 500), ('num_leaves', 127)])",0.4229339983083888,0.5,m5,ID-Based Training
WI_3_FOODS_3_668,5.0,5.0,LGBM,1.5786883765277084,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 50), ('num_leaves', 63)])",-0.0651391456090562,0.5,m5,ID-Based Training
WI_3_FOODS_3_694,5.0,5.0,LGBM,3.649391990719113,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 63)])",0.2109422722769486,0.5,m5,ID-Based Training
WI_3_FOODS_3_714,5.0,5.0,LGBM,3.961119015555959,"OrderedDict([('learning_rate', 0.1), ('max_depth', 9), ('min_data_in_leaf', 100), ('n_estimators', 50), ('num_leaves', 127)])",-0.0128888806901081,0.5,m5,ID-Based Training
CA_1_FOODS_3_080,2.5,7.5,LGBM,2.5968098636414,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 500), ('num_leaves', 63)])",-0.2429175415719517,0.25,m5,ID-Based Training
CA_1_FOODS_3_226,2.5,7.5,LGBM,1.1076929400732147,"OrderedDict([('learning_rate', 0.01), ('max_depth', 8), ('min_data_in_leaf', 50), ('n_estimators', 250), ('num_leaves', 127)])",-0.2044816435747574,0.25,m5,ID-Based Training
CA_1_FOODS_3_228,2.5,7.5,LGBM,1.2176176748637637,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 500), ('num_leaves', 31)])",-0.041016638051462,0.25,m5,ID-Based Training
CA_1_FOODS_3_252,2.5,7.5,LGBM,3.304901299290444,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 63)])",0.3661833124648465,0.25,m5,ID-Based Training
CA_1_FOODS_3_377,2.5,7.5,LGBM,1.1991579186726808,"OrderedDict([('learning_rate', 0.05), ('max_depth', 8), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",-0.4598444227319591,0.25,m5,ID-Based Training
CA_1_FOODS_3_555,2.5,7.5,LGBM,1.9695758331013784,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 100), ('n_estimators', 250), ('num_leaves', 31)])",0.0532511016851742,0.25,m5,ID-Based Training
CA_1_FOODS_3_586,2.5,7.5,LGBM,3.5458415682401774,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 100), ('n_estimators', 500), ('num_leaves', 63)])",0.0677599632795781,0.25,m5,ID-Based Training
CA_1_FOODS_3_668,2.5,7.5,LGBM,1.1999849942062537,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 31)])",-0.0259413690923695,0.25,m5,ID-Based Training
CA_1_FOODS_3_694,2.5,7.5,LGBM,1.7733859419124565,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 500), ('num_leaves', 63)])",-0.1285183266715632,0.25,m5,ID-Based Training
CA_1_FOODS_3_714,2.5,7.5,LGBM,2.7629004154818517,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 250), ('num_leaves', 127)])",-0.0046910601752185,0.25,m5,ID-Based Training
CA_2_FOODS_3_080,2.5,7.5,LGBM,1.9857426894833152,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 31)])",-0.1289501584879762,0.25,m5,ID-Based Training
CA_2_FOODS_3_226,2.5,7.5,LGBM,0.8081045012097234,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 100), ('num_leaves', 31)])",-0.3309956490513093,0.25,m5,ID-Based Training
CA_2_FOODS_3_228,2.5,7.5,LGBM,1.3000898011156217,"OrderedDict([('learning_rate', 0.05), ('max_depth', 4), ('min_data_in_leaf', 50), ('n_estimators', 500), ('num_leaves', 63)])",-0.4136898808247538,0.25,m5,ID-Based Training
CA_2_FOODS_3_252,2.5,7.5,LGBM,4.02140959192337,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 31)])",0.2962533214134104,0.25,m5,ID-Based Training
CA_2_FOODS_3_377,2.5,7.5,LGBM,0.5721101995295256,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 31)])",0.2279958753336523,0.25,m5,ID-Based Training
CA_2_FOODS_3_555,2.5,7.5,LGBM,2.3050797960065563,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 31)])",0.130744319351063,0.25,m5,ID-Based Training
CA_2_FOODS_3_586,2.5,7.5,LGBM,2.780208636146816,"OrderedDict([('learning_rate', 0.01), ('max_depth', 4), ('min_data_in_leaf', 20), ('n_estimators', 500), ('num_leaves', 127)])",0.258611030360849,0.25,m5,ID-Based Training
CA_2_FOODS_3_668,2.5,7.5,LGBM,1.1300701203723602,"OrderedDict([('learning_rate', 0.1), ('max_depth', 4), ('min_data_in_leaf', 100), ('n_estimators', 50), ('num_leaves', 63)])",-0.6021247276165105,0.25,m5,ID-Based Training
CA_2_FOODS_3_694,2.5,7.5,LGBM,1.6389050498358004,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",-0.3018252878128342,0.25,m5,ID-Based Training
CA_2_FOODS_3_714,2.5,7.5,LGBM,2.046820356596181,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 50), ('num_leaves', 31)])",0.5340571545959913,0.25,m5,ID-Based Training
CA_3_FOODS_3_080,2.5,7.5,LGBM,1.3582397784890006,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 100), ('num_leaves', 127)])",0.0609700296866165,0.25,m5,ID-Based Training
CA_3_FOODS_3_226,2.5,7.5,LGBM,1.3843209069011495,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 100), ('num_leaves', 31)])",-0.3843209069011495,0.25,m5,ID-Based Training
CA_3_FOODS_3_228,2.5,7.5,LGBM,1.0813262182068497,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 100), ('n_estimators', 250), ('num_leaves', 127)])",-0.1645051580689147,0.25,m5,ID-Based Training
CA_3_FOODS_3_252,2.5,7.5,LGBM,4.516487319230281,"OrderedDict([('learning_rate', 0.1), ('max_depth', 4), ('min_data_in_leaf', 20), ('n_estimators', 20), ('num_leaves', 31)])",0.4290670657406417,0.25,m5,ID-Based Training
CA_3_FOODS_3_377,2.5,7.5,LGBM,1.2784109048515917,"OrderedDict([('learning_rate', 0.01), ('max_depth', 8), ('min_data_in_leaf', 100), ('n_estimators', 500), ('num_leaves', 31)])",-0.2450610551598109,0.25,m5,ID-Based Training
CA_3_FOODS_3_555,2.5,7.5,LGBM,4.082427066555649,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 250), ('num_leaves', 127)])",-0.3101198609003803,0.25,m5,ID-Based Training
CA_3_FOODS_3_586,2.5,7.5,LGBM,5.090418036918026,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 31)])",-0.012658650328275,0.25,m5,ID-Based Training
CA_3_FOODS_3_668,2.5,7.5,LGBM,1.2605312192134812,"OrderedDict([('learning_rate', 0.05), ('max_depth', 4), ('min_data_in_leaf', 50), ('n_estimators', 100), ('num_leaves', 63)])",-0.217064625447499,0.25,m5,ID-Based Training
CA_3_FOODS_3_694,2.5,7.5,LGBM,2.603069107752982,"OrderedDict([('learning_rate', 0.05), ('max_depth', 4), ('min_data_in_leaf', 100), ('n_estimators', 100), ('num_leaves', 31)])",-0.0301898942343958,0.25,m5,ID-Based Training
CA_3_FOODS_3_714,2.5,7.5,LGBM,3.320605510224081,"OrderedDict([('learning_rate', 0.1), ('max_depth', 8), ('min_data_in_leaf', 20), ('n_estimators', 10), ('num_leaves', 31)])",-0.1168402917270181,0.25,m5,ID-Based Training
CA_4_FOODS_3_080,2.5,7.5,LGBM,1.204056064451881,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 50), ('num_leaves', 127)])",-0.0139419490121102,0.25,m5,ID-Based Training
CA_4_FOODS_3_226,2.5,7.5,LGBM,0.753030420569731,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 100), ('n_estimators', 20), ('num_leaves', 63)])",-0.0161374349856611,0.25,m5,ID-Based Training
CA_4_FOODS_3_228,2.5,7.5,LGBM,0.7647908099920754,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 31)])",-0.1733776810837319,0.25,m5,ID-Based Training
CA_4_FOODS_3_252,2.5,7.5,LGBM,2.540458055763875,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 31)])",0.3077097268964623,0.25,m5,ID-Based Training
CA_4_FOODS_3_377,2.5,7.5,LGBM,1.2375904598884262,"OrderedDict([('learning_rate', 0.01), ('max_depth', 9), ('min_data_in_leaf', 100), ('n_estimators', 10), ('num_leaves', 127)])",-0.6501206131845683,0.25,m5,ID-Based Training
CA_4_FOODS_3_555,2.5,7.5,LGBM,1.2681308997919716,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 63)])",0.264089840535229,0.25,m5,ID-Based Training
CA_4_FOODS_3_586,2.5,7.5,LGBM,2.0497630575582884,"OrderedDict([('learning_rate', 0.05), ('max_depth', 2), ('min_data_in_leaf', 100), ('n_estimators', 250), ('num_leaves', 127)])",0.2270253789679185,0.25,m5,ID-Based Training
CA_4_FOODS_3_668,2.5,7.5,LGBM,0.9948319028108,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 500), ('n_estimators', 500), ('num_leaves', 63)])",-0.3927646639351203,0.25,m5,ID-Based Training
CA_4_FOODS_3_694,2.5,7.5,LGBM,1.1072350638438415,"OrderedDict([('learning_rate', 0.01), ('max_depth', 4), ('min_data_in_leaf', 500), ('n_estimators', 50), ('num_leaves', 127)])",-0.305371864742213,0.25,m5,ID-Based Training
CA_4_FOODS_3_714,2.5,7.5,LGBM,2.0950808978788613,"OrderedDict([('learning_rate', 0.1), ('max_depth', 4), ('min_data_in_leaf', 50), ('n_estimators', 10), ('num_leaves', 31)])",-0.6071853463180306,0.25,m5,ID-Based Training
TX_1_FOODS_3_080,2.5,7.5,LGBM,1.030380362129211,"OrderedDict([('learning_rate', 0.1), ('max_depth', 2), ('min_data_in_leaf', 50), ('n_estimators', 50), ('num_leaves', 127)])",0.0540770446026915,0.25,m5,ID-Based Training
TX_1_FOODS_3_226,2.5,7.5,LGBM,1.4311710297809834,"OrderedDict([('learning_rate', 0.05), ('max_depth', 8), ('min_data_in_leaf', 20), ('n_estimators', 10), ('num_leaves', 31)])",0.4656961488817664,0.25,m5,ID-Based Training
