binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1
20,False,,0,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.7616775573664227,,
20,True,,0,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.8760814876703459,,
100,False,,0,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.742031782565937,,
100,True,,0,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.8333660793618999,,
400,False,,0,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.7406377704631325,,
400,True,,0,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.8151000133749716,,
1000,False,,0,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.7419503448297914,,
1000,True,,0,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.8045785071563544,,
20,False,,1,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.793151179828569,,
20,True,,1,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.9150660162687739,,
100,False,,1,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.7838787129252612,,
100,True,,1,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.8739758681296342,,
400,False,,1,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.7825921430564796,,
400,True,,1,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.8550587300426872,,
1000,False,,1,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.7805144827324145,,
1000,True,,1,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.8459907577461411,,
20,False,,2,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.9362678109145928,,
20,True,,2,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,1.0702546201926524,,
100,False,,2,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.9183824704128019,,
100,True,,2,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,1.0268776082436997,,
400,False,,2,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.9138882070413213,,
400,True,,2,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,1.0029352205275628,,
1000,False,,2,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.9067241466600438,,
1000,True,,2,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.9920462394833978,,
20,False,,3,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.8316171511003427,,
20,True,,3,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.9373416841349437,,
100,False,,3,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.7966949292320691,,
100,True,,3,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.8898394174387543,,
400,False,,3,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.794946286647697,,
400,True,,3,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.8691682188830161,,
1000,False,,3,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.8000828803104105,,
1000,True,,3,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.859485610948335,,
20,False,,4,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.7768078366596802,,
20,True,,4,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.8353808844882483,,
100,False,,4,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.7517562756173273,,
100,True,,4,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.8092521466394913,,
400,False,,4,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.7460791955037113,,
400,True,,4,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.7961428780123824,,
1000,False,,4,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.7459090101148195,,
1000,True,,4,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,wage,,0.7911084553992039,,
20,False,,0,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.7809707034011245,
20,True,,0,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,1.0145201180014174,
100,False,,0,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.7695772670746043,
100,True,,0,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.9533096135163768,
400,False,,0,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.7681423475176661,
400,True,,0,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.9246070812107253,
1000,False,,0,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.7744293408460666,
1000,True,,0,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.9141948354656882,
20,False,,1,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.7826403425427249,
20,True,,1,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.9901940853789964,
100,False,,1,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.7723521992355667,
100,True,,1,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.9309322037100543,
400,False,,1,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.7679717921798805,
400,True,,1,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.9005293444547439,
1000,False,,1,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.7699063666610162,
1000,True,,1,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.8886799734609835,
20,False,,2,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.8792262846080143,
20,True,,2,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,1.1223264675928222,
100,False,,2,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.8584746432552333,
100,True,,2,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,1.0560120453790465,
400,False,,2,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.8573842662890084,
400,True,,2,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,1.0228636622538765,
1000,False,,2,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,0.8554628319094142,
1000,True,,2,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,wage,,,1.009652141633567,
