Variable,cu,co,Model,Pinball Loss,Best Params,delta C,sl
steak,5.0,5.0,LGBM,0.035595724749947204,"OrderedDict([('learning_rate', 0.05), ('max_depth', 7), ('min_data_in_leaf', 100), ('n_estimators', 100), ('num_leaves', 31)])",0.22785980621384405,0.5
calamari,5.0,5.0,RFW,0.03231820584459715,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 64), ('n_estimators', 50)])",0.5882600690190476,0.5
chicken,5.0,5.0,RFW,0.039950696748058866,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 64), ('n_estimators', 50)])",0.28422934191310534,0.5
fish,5.0,5.0,RFW,0.04684824453767808,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 64), ('n_estimators', 50)])",0.1597107522511947,0.5
koefte,5.0,5.0,RFW,0.052395049883227546,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 64), ('n_estimators', 50)])",0.19339510413987848,0.5
lamb,5.0,5.0,RFW,0.04032477307310371,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 64), ('n_estimators', 50)])",0.2704346130546321,0.5
shrimp,5.0,5.0,RFW,0.04662750992999567,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 64), ('n_estimators', 50)])",-0.010310362309041476,0.5
steak,5.0,5.0,RFW,0.0355825166741976,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 64), ('n_estimators', 50)])",0.2281463149516344,0.5
calamari,5.0,5.0,KNNW,0.030526315789473693,"OrderedDict([('n_neighbors', 32)])",0.611089080356177,0.5
chicken,5.0,5.0,KNNW,0.04482165475747939,"OrderedDict([('n_neighbors', 32)])",0.1969595543070617,0.5
fish,5.0,5.0,KNNW,0.0506929255392773,"OrderedDict([('n_neighbors', 32)])",0.09075098356509881,0.5
koefte,5.0,5.0,KNNW,0.05546982304885852,"OrderedDict([('n_neighbors', 32)])",0.14605996285105993,0.5
lamb,5.0,5.0,KNNW,0.045520058212629166,"OrderedDict([('n_neighbors', 32)])",0.17644027844949806,0.5
shrimp,5.0,5.0,KNNW,0.04656095159776566,"OrderedDict([('n_neighbors', 32)])",-0.008868197096896457,0.5
steak,5.0,5.0,KNNW,0.036385853806289094,"OrderedDict([('n_neighbors', 32)])",0.2107203770558297,0.5
calamari,5.0,5.0,DTW,0.03004385964912281,"OrderedDict([('max_depth', 6), ('min_samples_split', 64)])",0.6172356609827316,0.5
chicken,5.0,5.0,DTW,0.04409320456327671,"OrderedDict([('max_depth', 6), ('min_samples_split', 64)])",0.21001072280547628,0.5
fish,5.0,5.0,DTW,0.04897732413187693,"OrderedDict([('max_depth', 6), ('min_samples_split', 64)])",0.12152271109272972,0.5
koefte,5.0,5.0,DTW,0.05571540724598804,"OrderedDict([('max_depth', 6), ('min_samples_split', 64)])",0.142279273335695,0.5
lamb,5.0,5.0,DTW,0.040572112208034805,"OrderedDict([('max_depth', 6), ('min_samples_split', 64)])",0.2659596945881201,0.5
shrimp,5.0,5.0,DTW,0.04608804146759676,"OrderedDict([('max_depth', 6), ('min_samples_split', 64)])",0.001378672308479878,0.5
steak,5.0,5.0,DTW,0.043225493353440815,"OrderedDict([('max_depth', 6), ('min_samples_split', 64)])",0.06235535169213002,0.5
calamari,5.0,5.0,GKW,0.03078947368421053,"OrderedDict([('kernel_bandwidth', 2.0)])",0.60773640001442,0.5
