binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1,0.9.1,0.75.1,0.5.1,0.25.1,0.1.1,0.9,0.75,0.5,0.25,0.1
400,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,27.0_110.0,bakery,,,,,,,,,,,,0.6756756756756753,,
20,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.35190229329584394,,
20,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.3691239785607592,,
100,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.2463755381776646,,
100,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.3180739829540462,,
400,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,1.0,,
400,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.3675423952201037,,
20,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.21637721285342731,,
20,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.21436362110915347,,
100,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.30791173756187606,,
100,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.20840674553234337,,
400,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.659199597281651,,
400,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.2371004278882457,,
20,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.3352740413571572,,
20,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.3752258582613933,,
100,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.5579200963661916,,
100,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.36448504316402336,,
400,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.6470588235294119,,
400,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.35655490865288103,,
20,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.2882165605095542,,
20,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.3771762208067941,,
100,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.5029723991507431,,
100,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.3693205944798302,,
400,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.6600849256900212,,
400,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.34363057324840773,,
20,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.3544392290022968,,
20,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.31568960351542996,,
100,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.6944971537001896,,
100,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.3084989513632278,,
400,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.5870368520922798,,
400,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_101.0,bakery,,,,,,,,,,,,0.29271946469589527,,
20,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.4299363057324841,,
20,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.4617834394904458,,
100,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.5101910828025479,,
100,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.4238853503184713,,
400,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,1.0,,
400,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.3949044585987261,,
20,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.40227136879856545,,
20,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.4476987447698744,,
100,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.4728033472803348,,
100,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.4193066347878063,,
400,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.7202630005977284,,
400,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.40884638374178117,,
20,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.3634453781512606,,
20,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.3627450980392158,,
100,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.5913865546218489,,
100,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.33543417366946776,,
400,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.7198879551820728,,
400,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.3228291316526611,,
20,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.3715469613259668,,
20,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.330110497237569,,
100,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.7354972375690607,,
100,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.34046961325966846,,
400,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.7361878453038673,,
400,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.34944751381215466,,
20,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.4482522275531185,,
20,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.5044551062371486,,
100,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.39958875942426314,,
100,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.4804660726525016,,
400,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.6847155586017821,,
400,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_109.0,bakery,,,,,,,,,,,,0.46607265250171326,,
20,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.3785228377065112,,
20,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.3741496598639456,,
100,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.36054421768707484,,
100,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.3576287657920311,,
400,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,1.0,,
400,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.3488824101068999,,
20,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.3740458015267176,,
20,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.3996407723394702,,
100,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.5321059721598564,,
100,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.3964975303098339,,
400,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.7413560844185004,,
400,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.3987427031881456,,
20,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.6049107142857141,,
20,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.5357142857142855,,
100,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.9352678571428567,,
100,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.4905133928571427,,
400,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.599330357142857,,
400,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.4709821428571426,,
20,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.27719298245614044,,
20,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.28972431077694244,,
100,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.4320802005012533,,
100,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.2887218045112783,,
400,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.711779448621554,,
400,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.3037593984962407,,
20,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.41606960081883315,,
20,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.4196519959058342,,
100,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.6417604912998977,,
100,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.4017400204708291,,
400,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.7256908904810645,,
400,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,28.0_110.0,bakery,,,,,,,,,,,,0.39662231320368474,,
20,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.355356591540599,,
20,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.3581352269218895,,
100,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.5135844396418647,,
100,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.32417412781722754,,
400,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,1.0,,
400,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.3550478542760111,,
20,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.3393763596809282,,
20,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.37969543147208124,,
100,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.3415518491660624,,
100,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.3592458303118203,,
400,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.6655547498187092,,
400,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.3514140681653373,,
20,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.5859244399866266,,
20,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.40655299231026415,,
100,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.7928786359077231,,
100,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.3905048478769642,,
400,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.5860916081578068,,
400,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.3579070544968238,,
20,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.3118764081107177,,
20,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.3297392983585453,,
100,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.6755712906340522,,
100,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.325233344061796,,
400,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.494528484068233,,
400,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.31718699710331516,,
20,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.2513020833333333,,
20,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.3179976851851852,,
100,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.660011574074074,,
100,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.31177662037037035,,
400,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.5256076388888888,,
400,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_101.0,bakery,,,,,,,,,,,,0.28804976851851855,,
20,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.44181459566074943,,
20,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.4368836291913214,,
100,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.46351084812623256,,
100,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.4447731755424062,,
400,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,1.0,,
400,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.45463510848126226,,
20,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.3489037178265014,,
20,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.342230695900858,,
100,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.3918017159199237,,
100,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.32221163012392756,,
400,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.7416587225929456,,
400,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.32411820781696854,,
20,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.47321428571428575,,
20,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.49888392857142866,,
100,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.6004464285714284,,
100,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.484375,,
400,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.7868303571428572,,
400,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.4665178571428572,,
20,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.4979166666666666,,
20,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.5510416666666667,,
100,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.5979166666666665,,
100,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.5458333333333333,,
400,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.6333333333333333,,
400,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.5208333333333333,,
20,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.872570194384449,,
20,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.6025917926565876,,
100,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,1.1274298056155505,,
100,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.611231101511879,,
400,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.6339092872570193,,
400,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_109.0,bakery,,,,,,,,,,,,0.5291576673866091,,
20,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.41191191191191195,,
20,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.45395395395395394,,
100,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.5295295295295295,,
100,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.43793793793793795,,
400,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,1.0,,
400,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.43743743743743746,,
20,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.31545454545454543,,
20,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.3654545454545455,,
100,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.3595454545454546,,
100,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.33954545454545454,,
400,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.6518181818181819,,
400,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.33954545454545465,,
20,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.42036787797218483,,
20,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.49573799910273664,,
100,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,1.1310004486316734,,
100,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.46523104531179904,,
400,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.6379542395693136,,
400,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.47016599371915657,,
20,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.3506261180679786,,
20,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.38506261180679785,,
100,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.9396243291592129,,
100,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.36314847942754924,,
400,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.5988372093023255,,
400,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.36493738819320215,,
20,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.34120854157201275,,
20,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.3798273512039982,,
100,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.34984098137210357,,
100,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.3739209450249887,,
400,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.6674238982280781,,
400,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,29.0_110.0,bakery,,,,,,,,,,,,0.37074057246706044,,
20,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.8620689655172413,,
20,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,1.0036026762738035,,
100,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.950591868244982,,
100,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.9794132784354092,,
400,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,1.0,,
400,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.9336078229541945,,
20,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.7257889009793254,,
20,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.8862894450489662,,
100,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.8117519042437432,,
100,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.8558215451577802,,
400,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.7448313384113167,,
400,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.8014145810663765,,
20,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.8214996682149966,,
20,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.9289980092899801,,
100,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.7564698075646981,,
100,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.8798938287989383,,
400,False,,2,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.7325812873258128,,
400,True,,2,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.8354346383543464,,
20,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.8850313033579966,,
20,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.869095048377917,,
100,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.848605577689243,,
100,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.8429140580535003,,
400,False,,3,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.9493454752418896,,
400,True,,3,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.8366533864541833,,
20,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.8768511301636789,,
20,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.8706157443491817,,
100,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.8242400623538582,,
100,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.8491816056118472,,
400,False,,4,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.8908807482462977,,
400,True,,4,LS_KDEx_LGBM,5.0,5.0,0.5,3.0_101.0,bakery,,,,,,,,,,,,0.8694466095089634,,
