Variable,cu,co,Model,Pinball Loss,Best Params,delta C,sl
pollutant_max_O3_Location 4,5.0,5.0,LGBM,0.056349381066016675,"OrderedDict([('learning_rate', 0.05), ('max_depth', 8), ('min_data_in_leaf', 100), ('n_estimators', 250), ('num_leaves', 63)])",0.24550915513362015,0.5
pollutant_max_PM10_Location 1,5.0,5.0,LGBM,0.02079507738103829,"OrderedDict([('learning_rate', 0.05), ('max_depth', 8), ('min_data_in_leaf', 100), ('n_estimators', 250), ('num_leaves', 63)])",0.6995083880812035,0.5
pollutant_max_PM10_Location 2,5.0,5.0,LGBM,0.01448516685088252,"OrderedDict([('learning_rate', 0.05), ('max_depth', 8), ('min_data_in_leaf', 100), ('n_estimators', 250), ('num_leaves', 63)])",0.820715858233314,0.5
pollutant_max_PM10_Location 4,5.0,5.0,LGBM,0.03059139616567362,"OrderedDict([('learning_rate', 0.05), ('max_depth', 8), ('min_data_in_leaf', 100), ('n_estimators', 250), ('num_leaves', 63)])",0.4784948945844406,0.5
pollutant_max_O3_Location 1,5.0,5.0,RFW,0.044043010752688155,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 100)])",0.4270951397785667,0.5
pollutant_max_O3_Location 2,5.0,5.0,RFW,0.0454610538373425,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 100)])",-0.064506405183685,0.5
pollutant_max_O3_Location 4,5.0,5.0,RFW,0.0535790957287933,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 100)])",0.28260193033471537,0.5
pollutant_max_PM10_Location 1,5.0,5.0,RFW,0.020271727172717274,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 100)])",0.7070708676437858,0.5
pollutant_max_PM10_Location 2,5.0,5.0,RFW,0.014953911628276228,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 100)])",0.8149141642668047,0.5
pollutant_max_PM10_Location 4,5.0,5.0,RFW,0.029992322148881558,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 100)])",0.48870757518871566,0.5
