binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1
1000,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.9182804856710993,,,
1000,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,1.0031636435265656,,,
20,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.845077853801242,,,
20,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.9247013815691566,,,
100,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.8077109265879743,,,
100,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.8910229316237129,,,
400,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.8240508801612463,,,
400,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.882719087396742,,,
1000,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.8361381882639803,,,
1000,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.8654354046620287,,,
20,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.9904961459269118,,,
20,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,1.0611003596983177,,,
100,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.9829011205108179,,,
100,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,1.0331251536460584,,,
400,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.9891696622864922,,,
400,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,1.0165832300517403,,,
1000,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.9381459881160622,,,
1000,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,yaz,0.9857579042827068,,,
20,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.8133598282273211,,
20,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.8720065903696713,,
100,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.7893215957477612,,
100,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.8518455111850812,,
400,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.8176441497453774,,
400,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.8422113339260272,,
1000,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.9205856491033279,,
1000,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.8482489171905482,,
20,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.6869124382981054,,
20,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.7888526076651194,,
100,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.6563860365829888,,
100,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.7354022015559815,,
400,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.6901409565415361,,
400,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.7076313250864634,,
1000,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.7796614454709784,,
1000,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,yaz,,0.7001158837234983,,
