"Longitude","Latitude","Elevation","Weekday","Month","Time","Land.Use_AGRICULTURAL","Land.Use_COMMERCIAL","Land.Use_FOREST","Land.Use_INDUSTRIAL","Land.Use_MILITARY RESERVATION","Land.Use_RESIDENTIAL","Location.Setting_RURAL","Location.Setting_SUBURBAN","Location.Setting_URBAN AND CENTER CITY"
-119.77321,36.78538,100,6,6,527,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,6,530,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,1,737,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,3,820,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,6,532,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,6,533,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,6,534,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,2,1513,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,6,535,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,5,867,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,5,868,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,1,1120,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,1,1121,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,1,1122,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,11,331,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,11,332,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,11,333,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,2,1518,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,6,882,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,3,1521,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,3,1522,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,6,884,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,6,886,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,3,435,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,3,436,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,7,552,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,9,1339,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,7,555,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,5,515,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,6,517,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,6,894,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,6,896,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,10,1015,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,3,444,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,12,352,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,12,353,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,2,773,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,12,355,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,2,775,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,6,903,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,12,357,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,7,570,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,7,569,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,4,458,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,4,459,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,12,364,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,8,242,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,7,913,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,12,700,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,12,701,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,12,702,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,1,2,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,9,249,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,9,250,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,7,923,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,7,924,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,9,255,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,8,591,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,5,139,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,5,141,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,3,438,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,9,1340,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,3,440,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,3,441,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,9,265,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,3,810,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,1,366,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,5,147,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,5,148,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,3,813,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,3,814,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,11,1063,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,1,23,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,12,1065,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,6,157,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,6,158,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,12,1441,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,8,608,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,9,609,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,9,610,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,6,163,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,2,32,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,5,495,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,5,496,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,6,167,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,6,168,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,12,1448,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,12,1451,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,12,1452,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,12,1453,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,2,41,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,2,42,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,5,505,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,4,844,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,1,1490,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,1,1491,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,2,1492,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,3,439,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,4,850,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,9,1341,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,9,1342,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,5,516,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,6,518,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,6,521,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,9,1349,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,5,857,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,5,858,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,9,1358,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,6,526,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,9,1353,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,2,1506,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,9,1363,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,1,738,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,2,1509,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,2,1511,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,2,1512,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,5,865,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,2,1514,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,11,326,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,11,327,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,2,420,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,2,421,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,2,422,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,2,1515,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,2,1516,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,2,1517,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,3,426,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,2,1519,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,3,1520,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,12,336,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,12,337,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,6,885,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,12,339,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,6,887,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,6,888,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,3,437,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,2,1493,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,7,553,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,7,554,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,6,893,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,10,1013,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,10,1014,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,3,1535,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,6,897,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,3,445,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,3,446,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,12,354,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,6,902,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,12,356,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,3,450,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,10,1022,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,10,1023,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,6,905,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,12,359,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,12,360,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,12,362,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,10,1029,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,10,1030,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,10,1031,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,10,1032,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,7,1284,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,7,1285,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,7,1286,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,12,703,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,4,468,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,12,706,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,4,470,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,4,472,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,9,256,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,9,257,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,11,1424,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,6,890,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,3,804,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,5,146,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,9,268,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,9,269,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,9,270,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,5,150,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,6,151,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,6,152,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,12,1436,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,6,154,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,3,819,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,12,1070,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,12,1071,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,12,1072,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,9,611,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,12,1443,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,12,1444,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,5,497,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,2,35,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,5,499,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,5,500,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,5,501,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,2,40,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,9,621,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,9,622,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,9,623,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,5,506,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,5,507,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,5,508,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,5,509,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,12,1080,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,8,1338,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,8,1336,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,8,1337,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,5,851,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,5,852,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,9,1343,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,9,1345,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,9,1348,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,5,856,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,2,1501,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,6,525,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,2,1504,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,2,1505,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,1,1112,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,2,1507,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,9,1364,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,5,861,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,5,862,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,5,864,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,1,1116,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,5,866,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,1,1118,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,1,1119,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,7,200,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,7,201,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,7,202,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,2,423,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,2,424,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,3,425,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,7,206,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,9,999,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,9,1000,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,7,209,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,7,210,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,7,211,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,12,338,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,3,1524,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,10,1006,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,10,1008,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,10,1009,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,6,891,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,6,892,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,10,1012,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,3,1532,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,3,1533,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,6,1265,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,6,1266,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,6,898,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,6,899,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,3,447,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,3,448,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,3,1542,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,8,231,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,8,232,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,10,1024,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,3,454,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,3,455,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,7,568,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,4,457,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,8,238,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,8,239,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,8,240,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,8,241,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,7,912,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,11,699,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,3,1165,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,3,1166,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,1,0,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,12,704,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,12,705,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,1,3,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,12,707,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,12,708,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,12,709,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,12,710,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,7,926,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,9,258,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,3,802,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,5,142,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,3,803,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,3,807,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,9,264,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,3,805,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,3,809,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,5,144,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,5,145,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,12,1431,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,5,149,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,7,941,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,9,272,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,1,372,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,1,373,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,1,374,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,6,155,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,6,156,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,12,1440,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,12,1068,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,8,607,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,1,29,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,1,30,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,12,1445,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,12,1446,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,12,1447,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,9,615,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,12,1449,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,12,1450,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,10,293,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,10,294,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,10,295,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,9,624,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,6,175,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,6,176,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,1,1099,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,1,1100,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,2,1494,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,1,1101,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,2,1495,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,5,853,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,5,854,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,5,855,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,2,1499,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,2,1500,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,2,1502,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,2,1503,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,1,1111,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,7,189,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,5,859,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,6,531,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,7,192,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,1,1113,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,2,1510,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,5,863,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,1,1117,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,11,325,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,2,419,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,9,991,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,9,992,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,9,993,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,7,203,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,7,204,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,7,205,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,9,997,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,7,207,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,7,208,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,6,1251,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,9,1001,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,3,428,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,3,1523,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,3,432,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,3,1525,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,3,1526,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,3,1527,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,4,6,889,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,10,1010,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,10,1011,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,3,1531,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,7,6,1263,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,6,1264,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,8,222,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,3,1534,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,10,1016,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,6,10,1017,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,1,6,900,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,6,901,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,5,3,1541,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,3,10,1021,0,1,0,0,0,0,0,0,1
-119.77321,36.78538,100,2,6,1272,0,1,0,0,0,0,0,0,1
