Variable,cu,co,Model,Pinball Loss,Best Params,delta C,sl,dataset,training_description
35.0_101.0,2.5,7.5,MLP,0.0232873568758929,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",-0.0063217679448053,0.25,bakery_random_50,Full Data Training
35.0_110.0,2.5,7.5,MLP,0.0380106457513624,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.1021014732131599,0.25,bakery_random_50,Full Data Training
36.0_101.0,2.5,7.5,MLP,0.0253384797372777,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.4494717959032629,0.25,bakery_random_50,Full Data Training
36.0_109.0,2.5,7.5,MLP,0.0467211251816726,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.2380702588337292,0.25,bakery_random_50,Full Data Training
37.0_101.0,2.5,7.5,MLP,0.0323649105519352,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",-0.2968310287628439,0.25,bakery_random_50,Full Data Training
37.0_110.0,2.5,7.5,MLP,0.0335217581250771,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.1676623564154066,0.25,bakery_random_50,Full Data Training
38.0_101.0,2.5,7.5,MLP,0.0221918431362555,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.2051538308322034,0.25,bakery_random_50,Full Data Training
40.0_110.0,2.5,7.5,MLP,0.0286651700937972,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.4558507894599007,0.25,bakery_random_50,Full Data Training
41.0_101.0,2.5,7.5,MLP,0.029377889247395,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.2410472503366758,0.25,bakery_random_50,Full Data Training
41.0_109.0,2.5,7.5,MLP,0.0487562437068296,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",-0.1839764571839186,0.25,bakery_random_50,Full Data Training
44.0_101.0,2.5,7.5,MLP,0.0293464519090084,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.5627350979469382,0.25,bakery_random_50,Full Data Training
44.0_109.0,2.5,7.5,MLP,0.0376890708160515,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.3123516786500182,0.25,bakery_random_50,Full Data Training
45.0_101.0,2.5,7.5,MLP,0.0270381312405754,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.3379512910992263,0.25,bakery_random_50,Full Data Training
46.0_101.0,2.5,7.5,MLP,0.0196700984990013,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.55441408445588,0.25,bakery_random_50,Full Data Training
48.0_101.0,2.5,7.5,MLP,0.0327152593555586,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.5724510749554095,0.25,bakery_random_50,Full Data Training
48.0_110.0,2.5,7.5,MLP,0.0350953950402911,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.5548598767261812,0.25,bakery_random_50,Full Data Training
49.0_101.0,2.5,7.5,MLP,0.0230090574265814,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.5854250137649881,0.25,bakery_random_50,Full Data Training
49.0_110.0,2.5,7.5,MLP,0.0170339704427312,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.6322193315692353,0.25,bakery_random_50,Full Data Training
70.0_101.0,2.5,7.5,MLP,0.0217982494633081,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.6137677288293859,0.25,bakery_random_50,Full Data Training
71.0_101.0,2.5,7.5,MLP,0.025990592197372,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 36), ('layer2', 36), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",0.0882291410822735,0.25,bakery_random_50,Full Data Training
17.0_101.0,2.5,7.5,LGBM,0.0259601650246429,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.2308355321026421,0.25,bakery_random_50,Full Data Training
19.0_109.0,2.5,7.5,LGBM,0.0380934960847081,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.2166944286149691,0.25,bakery_random_50,Full Data Training
2.0_109.0,2.5,7.5,LGBM,0.023247623840159,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.6989058904896959,0.25,bakery_random_50,Full Data Training
20.0_101.0,2.5,7.5,LGBM,0.0277378156407445,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.6137410496257454,0.25,bakery_random_50,Full Data Training
20.0_109.0,2.5,7.5,LGBM,0.0353535339326404,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.4923872634061352,0.25,bakery_random_50,Full Data Training
20.0_110.0,2.5,7.5,LGBM,0.0320116188697973,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.1556935523090945,0.25,bakery_random_50,Full Data Training
21.0_101.0,2.5,7.5,LGBM,0.0348293958283099,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",-0.5156980734754735,0.25,bakery_random_50,Full Data Training
21.0_110.0,2.5,7.5,LGBM,0.0300142664624068,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.6518681828656737,0.25,bakery_random_50,Full Data Training
24.0_101.0,2.5,7.5,LGBM,0.0219018614133776,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.3294567426269809,0.25,bakery_random_50,Full Data Training
24.0_110.0,2.5,7.5,LGBM,0.0296939184964836,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.3347356816971214,0.25,bakery_random_50,Full Data Training
25.0_110.0,2.5,7.5,LGBM,0.0358949582702493,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.3085362205291717,0.25,bakery_random_50,Full Data Training
26.0_101.0,2.5,7.5,LGBM,0.0296878643343719,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.4998641942010371,0.25,bakery_random_50,Full Data Training
26.0_109.0,2.5,7.5,LGBM,0.0234083711880887,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.6265020247191158,0.25,bakery_random_50,Full Data Training
26.0_110.0,2.5,7.5,LGBM,0.0339949956617131,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",-0.0294590888048564,0.25,bakery_random_50,Full Data Training
27.0_109.0,2.5,7.5,LGBM,0.0328413216737017,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.0382238616577347,0.25,bakery_random_50,Full Data Training
28.0_101.0,2.5,7.5,LGBM,0.0317519645024566,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.3875435044451901,0.25,bakery_random_50,Full Data Training
28.0_110.0,2.5,7.5,LGBM,0.0300949428047853,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.4555423360555293,0.25,bakery_random_50,Full Data Training
29.0_101.0,2.5,7.5,LGBM,0.0383180490612427,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.0547946834510303,0.25,bakery_random_50,Full Data Training
29.0_109.0,2.5,7.5,LGBM,0.0350813939975319,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.3395185721760281,0.25,bakery_random_50,Full Data Training
29.0_110.0,2.5,7.5,LGBM,0.0298101732293751,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.4586962140604652,0.25,bakery_random_50,Full Data Training
3.0_101.0,2.5,7.5,LGBM,0.0365821821155424,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.0052727835796788,0.25,bakery_random_50,Full Data Training
30.0_101.0,2.5,7.5,LGBM,0.0292208758793065,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",-0.0053953267950919,0.25,bakery_random_50,Full Data Training
30.0_109.0,2.5,7.5,LGBM,0.0283942060245237,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.0719502262601056,0.25,bakery_random_50,Full Data Training
31.0_101.0,2.5,7.5,LGBM,0.0398873849854945,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.442722206158052,0.25,bakery_random_50,Full Data Training
31.0_109.0,2.5,7.5,LGBM,0.0362634285632664,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.420806008977944,0.25,bakery_random_50,Full Data Training
31.0_110.0,2.5,7.5,LGBM,0.0320851018929929,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.3018029512172163,0.25,bakery_random_50,Full Data Training
33.0_110.0,2.5,7.5,LGBM,0.0245204000298506,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.346903169864553,0.25,bakery_random_50,Full Data Training
34.0_101.0,2.5,7.5,LGBM,0.0294527921723615,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.2091062106566821,0.25,bakery_random_50,Full Data Training
34.0_109.0,2.5,7.5,LGBM,0.0316489419310985,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.1995749019882345,0.25,bakery_random_50,Full Data Training
34.0_110.0,2.5,7.5,LGBM,0.0369768159962687,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.3465171221894257,0.25,bakery_random_50,Full Data Training
35.0_101.0,2.5,7.5,LGBM,0.0253838937289339,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",-0.0969198845003922,0.25,bakery_random_50,Full Data Training
35.0_110.0,2.5,7.5,LGBM,0.0423294478002858,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",8.147537944014349e-05,0.25,bakery_random_50,Full Data Training
36.0_101.0,2.5,7.5,LGBM,0.0311336921499917,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.3235594319804639,0.25,bakery_random_50,Full Data Training
36.0_109.0,2.5,7.5,LGBM,0.0397776143587189,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.3513052758318554,0.25,bakery_random_50,Full Data Training
37.0_101.0,2.5,7.5,LGBM,0.0282958925632649,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",-0.1337893674601125,0.25,bakery_random_50,Full Data Training
37.0_110.0,2.5,7.5,LGBM,0.0345954949307871,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.1410017153070234,0.25,bakery_random_50,Full Data Training
38.0_101.0,2.5,7.5,LGBM,0.0272262743289386,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.0248353992862692,0.25,bakery_random_50,Full Data Training
40.0_110.0,2.5,7.5,LGBM,0.0359548030168586,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.3174721233912372,0.25,bakery_random_50,Full Data Training
41.0_101.0,2.5,7.5,LGBM,0.033479413671274,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.1350878598202097,0.25,bakery_random_50,Full Data Training
41.0_109.0,2.5,7.5,LGBM,0.0394595172833637,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.0417814022699146,0.25,bakery_random_50,Full Data Training
44.0_101.0,2.5,7.5,LGBM,0.033939364268097,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.4943002704910608,0.25,bakery_random_50,Full Data Training
44.0_109.0,2.5,7.5,LGBM,0.0410320117011865,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.2513587266280676,0.25,bakery_random_50,Full Data Training
45.0_101.0,2.5,7.5,LGBM,0.0331406433141929,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.1885267541945861,0.25,bakery_random_50,Full Data Training
46.0_101.0,2.5,7.5,LGBM,0.0313382628565797,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.2900956470949906,0.25,bakery_random_50,Full Data Training
48.0_101.0,2.5,7.5,LGBM,0.0353851744980642,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.5375585088677564,0.25,bakery_random_50,Full Data Training
48.0_110.0,2.5,7.5,LGBM,0.0336454779217823,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.5732502177988162,0.25,bakery_random_50,Full Data Training
49.0_101.0,2.5,7.5,LGBM,0.0326660915064272,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.4114255014643254,0.25,bakery_random_50,Full Data Training
49.0_110.0,2.5,7.5,LGBM,0.0196307915093065,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.5761513355097666,0.25,bakery_random_50,Full Data Training
70.0_101.0,2.5,7.5,LGBM,0.0278344525360721,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.5068152679923363,0.25,bakery_random_50,Full Data Training
71.0_101.0,2.5,7.5,LGBM,0.0284275893385714,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",0.0027373231299251,0.25,bakery_random_50,Full Data Training
17.0_101.0,2.5,7.5,RFW,0.0222491628837973,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.340787490586722,0.25,bakery_random_50,Full Data Training
19.0_109.0,2.5,7.5,RFW,0.0301551455452666,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.3799284408286202,0.25,bakery_random_50,Full Data Training
2.0_109.0,2.5,7.5,RFW,0.0154444636023508,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.799969362581431,0.25,bakery_random_50,Full Data Training
20.0_101.0,2.5,7.5,RFW,0.0156386495241189,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.7822262420122253,0.25,bakery_random_50,Full Data Training
20.0_109.0,2.5,7.5,RFW,0.0225738282999245,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.6758806975122404,0.25,bakery_random_50,Full Data Training
20.0_110.0,2.5,7.5,RFW,0.0221320685774668,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.4162666912693111,0.25,bakery_random_50,Full Data Training
21.0_101.0,2.5,7.5,RFW,0.0177500513681295,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.2275571245798989,0.25,bakery_random_50,Full Data Training
21.0_110.0,2.5,7.5,RFW,0.0276964735289052,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.6787519804987647,0.25,bakery_random_50,Full Data Training
24.0_101.0,2.5,7.5,RFW,0.0169863308863969,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.4799496979547358,0.25,bakery_random_50,Full Data Training
24.0_110.0,2.5,7.5,RFW,0.021415737452553,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.5202005427807294,0.25,bakery_random_50,Full Data Training
25.0_110.0,2.5,7.5,RFW,0.0250719635540607,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.5170253563934486,0.25,bakery_random_50,Full Data Training
26.0_101.0,2.5,7.5,RFW,0.0161169174535986,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.7284867848065953,0.25,bakery_random_50,Full Data Training
26.0_109.0,2.5,7.5,RFW,0.0159914012801218,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.7448452969222874,0.25,bakery_random_50,Full Data Training
26.0_110.0,2.5,7.5,RFW,0.0253528533826969,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.2322480166882599,0.25,bakery_random_50,Full Data Training
27.0_109.0,2.5,7.5,RFW,0.0244228771484117,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.2847626321380194,0.25,bakery_random_50,Full Data Training
28.0_101.0,2.5,7.5,RFW,0.014048421334975,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.7290231633311837,0.25,bakery_random_50,Full Data Training
28.0_110.0,2.5,7.5,RFW,0.0195431738905416,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.6464379124584039,0.25,bakery_random_50,Full Data Training
29.0_101.0,2.5,7.5,RFW,0.015147448356817,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.6263523569237257,0.25,bakery_random_50,Full Data Training
29.0_109.0,2.5,7.5,RFW,0.0193249191102618,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.6361675317854679,0.25,bakery_random_50,Full Data Training
29.0_110.0,2.5,7.5,RFW,0.0219627760380068,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.6011920585754876,0.25,bakery_random_50,Full Data Training
3.0_101.0,2.5,7.5,RFW,0.0309223492288914,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.1591725644883342,0.25,bakery_random_50,Full Data Training
30.0_101.0,2.5,7.5,RFW,0.0170913007544707,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.4119439137153552,0.25,bakery_random_50,Full Data Training
30.0_109.0,2.5,7.5,RFW,0.0228172679837098,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.2542295293851381,0.25,bakery_random_50,Full Data Training
31.0_101.0,2.5,7.5,RFW,0.0125527980625797,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.8246213530066744,0.25,bakery_random_50,Full Data Training
31.0_109.0,2.5,7.5,RFW,0.0146197017858556,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.766496336381182,0.25,bakery_random_50,Full Data Training
31.0_110.0,2.5,7.5,RFW,0.0150647863872097,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.6721784013286867,0.25,bakery_random_50,Full Data Training
33.0_110.0,2.5,7.5,RFW,0.0197687287217113,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.4734631552405415,0.25,bakery_random_50,Full Data Training
34.0_101.0,2.5,7.5,RFW,0.0215134005621483,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.4223021439636272,0.25,bakery_random_50,Full Data Training
34.0_109.0,2.5,7.5,RFW,0.025380980136423,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.3580962814630839,0.25,bakery_random_50,Full Data Training
34.0_110.0,2.5,7.5,RFW,0.028739658241429,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.4920905419007253,0.25,bakery_random_50,Full Data Training
35.0_101.0,2.5,7.5,RFW,0.0169246358916859,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.2686319188943828,0.25,bakery_random_50,Full Data Training
35.0_110.0,2.5,7.5,RFW,0.0319374619541283,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.2455639868497953,0.25,bakery_random_50,Full Data Training
36.0_101.0,2.5,7.5,RFW,0.0166809626764721,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.6375733461478174,0.25,bakery_random_50,Full Data Training
36.0_109.0,2.5,7.5,RFW,0.0309858005946944,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.4946824817436891,0.25,bakery_random_50,Full Data Training
37.0_101.0,2.5,7.5,RFW,0.0194132433669931,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.2221298950651414,0.25,bakery_random_50,Full Data Training
37.0_110.0,2.5,7.5,RFW,0.0247304460171602,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.3859486401066629,0.25,bakery_random_50,Full Data Training
38.0_101.0,2.5,7.5,RFW,0.021493945145598,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.2301504722079617,0.25,bakery_random_50,Full Data Training
40.0_110.0,2.5,7.5,RFW,0.0241820019975903,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.5409545014660397,0.25,bakery_random_50,Full Data Training
41.0_101.0,2.5,7.5,RFW,0.0188515859891343,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.5129853305156452,0.25,bakery_random_50,Full Data Training
41.0_109.0,2.5,7.5,RFW,0.0290414194951359,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.2947701801599917,0.25,bakery_random_50,Full Data Training
44.0_101.0,2.5,7.5,RFW,0.0238053394680949,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.6452981960772874,0.25,bakery_random_50,Full Data Training
44.0_109.0,2.5,7.5,RFW,0.0289806918589733,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.471238646194039,0.25,bakery_random_50,Full Data Training
45.0_101.0,2.5,7.5,RFW,0.0180866370567268,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.5571352692528737,0.25,bakery_random_50,Full Data Training
46.0_101.0,2.5,7.5,RFW,0.0148710336051826,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.6631271000300725,0.25,bakery_random_50,Full Data Training
48.0_101.0,2.5,7.5,RFW,0.0304677406613214,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.601823429650664,0.25,bakery_random_50,Full Data Training
